config,dataset,openml_id,fold,n,d,classes,accuracy,time
base_catboost,credit-g,31,1,1000,20,2,,0.0002033710479736
base_catboost,credit-g,31.0,1.0,1000.0,20.0,2.0,,0.0002033710479736
base_catboost,credit-g,31,2,1000,20,2,,0.000178575515747
base_catboost,credit-g,31.0,2.0,1000.0,20.0,2.0,,0.000178575515747
base_catboost,credit-g,31,3,1000,20,2,,0.0001993179321289
base_catboost,credit-g,31.0,3.0,1000.0,20.0,2.0,,0.0001993179321289
base_catboost,credit-g,31,4,1000,20,2,,0.0001711845397949
base_catboost,credit-g,31.0,4.0,1000.0,20.0,2.0,,0.0001711845397949
base_catboost,cylinder-bands,6332,0,540,37,2,,0.0001919269561767
base_catboost,cylinder-bands,6332.0,0.0,540.0,37.0,2.0,,0.0001919269561767
base_catboost,cylinder-bands,6332,1,540,37,2,,0.0002150535583496
base_catboost,cylinder-bands,6332.0,1.0,540.0,37.0,2.0,,0.0002150535583496
base_catboost,cylinder-bands,6332,2,540,37,2,,0.0001819133758544
base_catboost,cylinder-bands,6332.0,2.0,540.0,37.0,2.0,,0.0001819133758544
base_catboost,cylinder-bands,6332,3,540,37,2,,0.0001964569091796
base_catboost,cylinder-bands,6332.0,3.0,540.0,37.0,2.0,,0.0001964569091796
base_catboost,cylinder-bands,6332,4,540,37,2,,0.0002083778381347
base_catboost,cylinder-bands,6332.0,4.0,540.0,37.0,2.0,,0.0002083778381347
base_catboost,diabetes,37,0,768,8,2,0.7727272727272727,1.4372050762176514
base_catboost,diabetes,37.0,0.0,768.0,8.0,2.0,0.7727272727272727,1.4372050762176514
base_catboost,diabetes,37,1,768,8,2,0.7922077922077922,1.4578924179077148
base_catboost,diabetes,37.0,1.0,768.0,8.0,2.0,0.7922077922077922,1.4578924179077148
base_catboost,diabetes,37,2,768,8,2,0.7727272727272727,1.809455633163452
base_catboost,diabetes,37.0,2.0,768.0,8.0,2.0,0.7727272727272727,1.809455633163452
base_catboost,diabetes,37,3,768,8,2,0.7450980392156863,1.79809308052063
base_catboost,diabetes,37.0,3.0,768.0,8.0,2.0,0.7450980392156863,1.79809308052063
base_catboost,diabetes,37,4,768,8,2,0.7647058823529411,1.3509643077850342
base_catboost,diabetes,37.0,4.0,768.0,8.0,2.0,0.7647058823529411,1.3509643077850342
base_catboost,dna,40670,0,3186,180,3,,0.0004312992095947
base_catboost,dna,40670.0,0.0,3186.0,180.0,3.0,,0.0004312992095947
base_catboost,dna,40670,1,3186,180,3,,0.4076986312866211
base_catboost,dna,40670.0,1.0,3186.0,180.0,3.0,,0.4076986312866211
base_catboost,dna,40670,2,3186,180,3,,0.0005650520324707
base_catboost,dna,40670.0,2.0,3186.0,180.0,3.0,,0.0005650520324707
base_catboost,dna,40670,3,3186,180,3,,0.0006628036499023
base_catboost,dna,40670.0,3.0,3186.0,180.0,3.0,,0.0006628036499023
base_catboost,dna,40670,4,3186,180,3,,0.0007417201995849
base_catboost,dna,40670.0,4.0,3186.0,180.0,3.0,,0.0007417201995849
base_catboost,dresses-sales,23381,0,500,12,2,,1.0214776992797852
base_catboost,dresses-sales,23381.0,0.0,500.0,12.0,2.0,,1.0214776992797852
base_catboost,dresses-sales,23381,1,500,12,2,,0.0002214908599853
base_catboost,dresses-sales,23381.0,1.0,500.0,12.0,2.0,,0.0002214908599853
base_catboost,dresses-sales,23381,2,500,12,2,,0.000171422958374
base_catboost,dresses-sales,23381.0,2.0,500.0,12.0,2.0,,0.000171422958374
base_catboost,dresses-sales,23381,3,500,12,2,,0.0002939701080322
base_catboost,dresses-sales,23381.0,3.0,500.0,12.0,2.0,,0.0002939701080322
base_catboost,dresses-sales,23381,4,500,12,2,,0.0001606941223144
base_catboost,dresses-sales,23381.0,4.0,500.0,12.0,2.0,,0.0001606941223144
base_catboost,eucalyptus,188,0,736,19,5,,0.000159740447998
base_catboost,eucalyptus,188.0,0.0,736.0,19.0,5.0,,0.000159740447998
base_catboost,eucalyptus,188,1,736,19,5,,0.0001530647277832
base_catboost,eucalyptus,188.0,1.0,736.0,19.0,5.0,,0.0001530647277832
base_catboost,eucalyptus,188,2,736,19,5,,0.0001759529113769
base_catboost,eucalyptus,188.0,2.0,736.0,19.0,5.0,,0.0001759529113769
base_catboost,eucalyptus,188,3,736,19,5,,0.0001580715179443
base_catboost,eucalyptus,188.0,3.0,736.0,19.0,5.0,,0.0001580715179443
base_catboost,eucalyptus,188,4,736,19,5,,1.1961829662322998
base_catboost,eucalyptus,188.0,4.0,736.0,19.0,5.0,,1.1961829662322998
base_catboost,first-order-theorem-proving,1475,0,6118,51,6,0.5931372549019608,14.484116077423096
base_catboost,first-order-theorem-proving,1475.0,0.0,6118.0,51.0,6.0,0.5931372549019608,14.484116077423096
base_catboost,first-order-theorem-proving,1475,1,6118,51,6,0.619281045751634,14.48956060409546
base_catboost,first-order-theorem-proving,1475.0,1.0,6118.0,51.0,6.0,0.619281045751634,14.48956060409546
base_catboost,first-order-theorem-proving,1475,2,6118,51,6,0.6021241830065359,14.578147172927856
base_catboost,first-order-theorem-proving,1475.0,2.0,6118.0,51.0,6.0,0.6021241830065359,14.578147172927856
base_catboost,first-order-theorem-proving,1475,3,6118,51,6,0.6214227309893704,14.327710390090942
base_catboost,first-order-theorem-proving,1475.0,3.0,6118.0,51.0,6.0,0.6214227309893704,14.327710390090942
base_catboost,first-order-theorem-proving,1475,4,6118,51,6,0.5838103025347506,14.534636974334717
base_catboost,first-order-theorem-proving,1475.0,4.0,6118.0,51.0,6.0,0.5838103025347506,14.534636974334717
base_catboost,ilpd,1480,0,583,10,2,,0.000157356262207
base_catboost,ilpd,1480.0,0.0,583.0,10.0,2.0,,0.000157356262207
base_catboost,ilpd,1480,1,583,10,2,,0.0001728534698486
base_catboost,ilpd,1480.0,1.0,583.0,10.0,2.0,,0.0001728534698486
base_catboost,ilpd,1480,2,583,10,2,,0.0001866817474365
base_catboost,ilpd,1480.0,2.0,583.0,10.0,2.0,,0.0001866817474365
base_catboost,ilpd,1480,3,583,10,2,,0.0001747608184814
base_catboost,ilpd,1480.0,3.0,583.0,10.0,2.0,,0.0001747608184814
base_catboost,ilpd,1480,4,583,10,2,,1.158961534500122
base_catboost,ilpd,1480.0,4.0,583.0,10.0,2.0,,1.158961534500122
